date,station_id,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
2024-10-04,ILAMAD25,07:54:00,41.0 °F,39.0 °F,93 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,1.6 w/m²
2024-10-04,ILAMAD25,07:59:00,40.8 °F,38.8 °F,93 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,2.4 w/m²
2024-10-04,ILAMAD25,08:04:00,40.6 °F,38.7 °F,93 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,3.4 w/m²
2024-10-04,ILAMAD25,08:09:00,40.6 °F,38.6 °F,93 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,4.5 w/m²
2024-10-04,ILAMAD25,08:14:00,40.7 °F,38.8 °F,93 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,5.6 w/m²
2024-10-04,ILAMAD25,08:19:00,41.2 °F,39.4 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,6.9 w/m²
2024-10-04,ILAMAD25,08:24:00,41.4 °F,39.6 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,8.2 w/m²
2024-10-04,ILAMAD25,08:29:00,41.5 °F,39.7 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,9.4 w/m²
2024-10-04,ILAMAD25,08:34:00,41.5 °F,39.7 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,10.7 w/m²
2024-10-04,ILAMAD25,08:39:00,41.6 °F,39.8 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,12.1 w/m²
2024-10-04,ILAMAD25,08:44:00,41.9 °F,40.1 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,13.3 w/m²
2024-10-04,ILAMAD25,08:49:00,42.3 °F,40.5 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,14.3 w/m²
2024-10-04,ILAMAD25,08:54:00,42.8 °F,41.0 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,15.1 w/m²
2024-10-04,ILAMAD25,08:59:00,43.2 °F,41.4 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,16.3 w/m²
2024-10-04,ILAMAD25,09:04:00,43.5 °F,41.7 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,17.2 w/m²
2024-10-04,ILAMAD25,09:09:00,44.0 °F,42.2 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,17.8 w/m²
2024-10-04,ILAMAD25,09:14:00,44.3 °F,42.5 °F,94 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,18.5 w/m²
2024-10-04,ILAMAD25,09:19:00,44.7 °F,42.8 °F,93 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,19.3 w/m²
2024-10-04,ILAMAD25,09:24:00,45.0 °F,43.0 °F,93 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,20.1 w/m²
2024-10-04,ILAMAD25,09:29:00,45.2 °F,43.2 °F,93 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,22.4 w/m²
2024-10-04,ILAMAD25,09:34:00,45.7 °F,43.4 °F,92 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,23.3 w/m²
2024-10-04,ILAMAD25,09:39:00,46.1 °F,43.4 °F,90 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,22.7 w/m²
2024-10-04,ILAMAD25,09:44:00,46.5 °F,43.3 °F,89 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,23.4 w/m²
2024-10-04,ILAMAD25,09:49:00,46.9 °F,43.2 °F,87 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,24.3 w/m²
2024-10-04,ILAMAD25,09:54:00,47.3 °F,43.2 °F,86 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,25.6 w/m²
2024-10-04,ILAMAD25,09:59:00,47.8 °F,43.4 °F,85 %,NNW,0.0 mph,0.0 mph,30.21 in,0.00 in,0.00 in,0.0,26.4 w/m²
2024-10-04,ILAMAD25,10:04:00,48.2 °F,43.4 °F,84 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,26.6 w/m²
2024-10-04,ILAMAD25,10:09:00,48.5 °F,43.3 °F,82 %,NNW,0.1 mph,1.2 mph,30.21 in,0.00 in,0.00 in,0.0,26.9 w/m²
2024-10-04,ILAMAD25,10:14:00,48.9 °F,43.7 °F,82 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,27 w/m²
2024-10-04,ILAMAD25,10:19:00,49.4 °F,44.1 °F,82 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,27.1 w/m²
2024-10-04,ILAMAD25,10:24:00,49.8 °F,44.2 °F,81 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,27.2 w/m²
2024-10-04,ILAMAD25,10:29:00,50.2 °F,44.4 °F,81 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,27.4 w/m²
2024-10-04,ILAMAD25,10:34:00,50.5 °F,44.2 °F,79 %,NNW,0.0 mph,0.0 mph,30.21 in,0.00 in,0.00 in,0.0,27.5 w/m²
2024-10-04,ILAMAD25,10:39:00,50.7 °F,44.3 °F,79 %,NNW,0.0 mph,0.0 mph,30.21 in,0.00 in,0.00 in,0.0,27.5 w/m²
2024-10-04,ILAMAD25,10:44:00,51.1 °F,44.3 °F,78 %,NNW,0.0 mph,0.0 mph,30.21 in,0.00 in,0.00 in,0.0,27.5 w/m²
2024-10-04,ILAMAD25,10:49:00,51.4 °F,44.2 °F,77 %,NW,0.0 mph,1.2 mph,30.21 in,0.00 in,0.00 in,0.0,27.5 w/m²
2024-10-04,ILAMAD25,10:54:00,51.7 °F,44.3 °F,76 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,27.5 w/m²
2024-10-04,ILAMAD25,10:59:00,52.0 °F,44.2 °F,75 %,NW,0.0 mph,0.0 mph,30.21 in,0.00 in,0.00 in,0.0,27.7 w/m²
2024-10-04,ILAMAD25,11:04:00,52.2 °F,44.4 °F,75 %,NW,0.0 mph,1.2 mph,30.21 in,0.00 in,0.00 in,0.0,27.6 w/m²
2024-10-04,ILAMAD25,11:09:00,52.7 °F,45.2 °F,76 %,NW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,27.7 w/m²
2024-10-04,ILAMAD25,11:14:00,53.0 °F,45.6 °F,76 %,NW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,27.9 w/m²
2024-10-04,ILAMAD25,11:19:00,53.2 °F,45.1 °F,74 %,NW,0.0 mph,0.0 mph,30.21 in,0.00 in,0.00 in,0.0,28 w/m²
2024-10-04,ILAMAD25,11:24:00,53.4 °F,44.8 °F,73 %,NW,0.1 mph,1.4 mph,30.21 in,0.00 in,0.00 in,0.0,27.5 w/m²
2024-10-04,ILAMAD25,11:29:00,53.8 °F,44.6 °F,71 %,NNW,0.2 mph,1.6 mph,30.20 in,0.00 in,0.00 in,0.0,27.4 w/m²
2024-10-04,ILAMAD25,11:34:00,54.2 °F,44.7 °F,70 %,NNW,0.1 mph,1.5 mph,30.20 in,0.00 in,0.00 in,0.0,27.2 w/m²
2024-10-04,ILAMAD25,11:39:00,54.4 °F,44.6 °F,69 %,NNW,0.0 mph,0.4 mph,30.20 in,0.00 in,0.00 in,0.0,27.2 w/m²
2024-10-04,ILAMAD25,11:44:00,54.9 °F,44.2 °F,68 %,NNW,0.0 mph,0.0 mph,30.20 in,0.00 in,0.00 in,0.0,26.9 w/m²
2024-10-04,ILAMAD25,11:49:00,55.3 °F,44.7 °F,67 %,NNW,0.2 mph,2.4 mph,30.20 in,0.00 in,0.00 in,0.0,27.1 w/m²
2024-10-04,ILAMAD25,11:54:00,55.4 °F,43.9 °F,65 %,NW,0.9 mph,3.8 mph,30.20 in,0.00 in,0.00 in,0.0,27.3 w/m²
2024-10-04,ILAMAD25,11:59:00,55.4 °F,43.7 °F,65 %,NNW,0.1 mph,2.6 mph,30.20 in,0.00 in,0.00 in,0.0,27.3 w/m²
2024-10-04,ILAMAD25,12:04:00,55.6 °F,43.2 °F,63 %,NNW,0.5 mph,3.4 mph,30.19 in,0.00 in,0.00 in,0.0,27.3 w/m²
2024-10-04,ILAMAD25,12:09:00,55.8 °F,43.7 °F,64 %,NW,0.2 mph,1.9 mph,30.20 in,0.00 in,0.00 in,0.0,27.6 w/m²
2024-10-04,ILAMAD25,12:14:00,56.1 °F,44.0 °F,64 %,NNW,0.2 mph,2.4 mph,30.20 in,0.00 in,0.00 in,0.0,27.7 w/m²
2024-10-04,ILAMAD25,12:19:00,56.6 °F,44.3 °F,63 %,NNW,0.0 mph,0.9 mph,30.19 in,0.00 in,0.00 in,0.0,28 w/m²
2024-10-04,ILAMAD25,12:24:00,56.9 °F,44.4 °F,63 %,NNW,0.0 mph,0.2 mph,30.19 in,0.00 in,0.00 in,0.0,29.3 w/m²
2024-10-04,ILAMAD25,12:29:00,57.2 °F,44.0 °F,61 %,NNW,0.1 mph,1.3 mph,30.20 in,0.00 in,0.00 in,0.0,29.2 w/m²
2024-10-04,ILAMAD25,12:34:00,57.2 °F,44.2 °F,62 %,NNW,0.2 mph,2.4 mph,30.19 in,0.00 in,0.00 in,0.0,30.4 w/m²
2024-10-04,ILAMAD25,12:39:00,57.4 °F,44.0 °F,61 %,NNW,0.0 mph,0.6 mph,30.19 in,0.00 in,0.00 in,0.0,29.7 w/m²
2024-10-04,ILAMAD25,12:44:00,57.8 °F,44.4 °F,61 %,NW,0.0 mph,0.9 mph,30.19 in,0.00 in,0.00 in,0.0,30.7 w/m²
2024-10-04,ILAMAD25,12:49:00,58.2 °F,44.1 °F,59 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,33.6 w/m²
2024-10-04,ILAMAD25,12:54:00,58.5 °F,44.7 °F,60 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,33.5 w/m²
2024-10-04,ILAMAD25,12:59:00,58.6 °F,44.0 °F,58 %,NNW,0.2 mph,0.8 mph,30.19 in,0.00 in,0.00 in,0.0,37.1 w/m²
2024-10-04,ILAMAD25,13:04:00,58.2 °F,44.0 °F,59 %,NNW,0.3 mph,2.2 mph,30.19 in,0.00 in,0.00 in,0.0,45.2 w/m²
2024-10-04,ILAMAD25,13:09:00,58.7 °F,44.7 °F,59 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,44.7 w/m²
2024-10-04,ILAMAD25,13:14:00,58.7 °F,43.6 °F,57 %,NNW,0.4 mph,2.4 mph,30.19 in,0.00 in,0.00 in,0.0,46 w/m²
2024-10-04,ILAMAD25,13:19:00,59.1 °F,44.7 °F,59 %,NNW,0.0 mph,0.4 mph,30.19 in,0.00 in,0.00 in,0.0,52.9 w/m²
2024-10-04,ILAMAD25,13:24:00,58.9 °F,43.4 °F,56 %,NW,0.3 mph,4.4 mph,30.19 in,0.00 in,0.00 in,0.0,55 w/m²
2024-10-04,ILAMAD25,13:29:00,58.1 °F,43.4 °F,58 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,0.0,53.1 w/m²
2024-10-04,ILAMAD25,13:34:00,57.3 °F,44.3 °F,62 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,1.0,109.9 w/m²
2024-10-04,ILAMAD25,13:39:00,57.7 °F,43.8 °F,60 %,NNW,0.1 mph,2.2 mph,30.19 in,0.00 in,0.00 in,3.0,389.5 w/m²
2024-10-04,ILAMAD25,13:44:00,58.8 °F,43.6 °F,57 %,NNW,0.0 mph,1.3 mph,30.19 in,0.00 in,0.00 in,3.0,406.1 w/m²
2024-10-04,ILAMAD25,13:49:00,59.8 °F,43.9 °F,56 %,NNW,0.0 mph,0.0 mph,30.19 in,0.00 in,0.00 in,3.0,393.9 w/m²
2024-10-04,ILAMAD25,13:54:00,59.9 °F,43.7 °F,55 %,,0.1 mph,1.2 mph,30.18 in,0.00 in,0.00 in,0.0,79.3 w/m²
2024-10-04,ILAMAD25,13:59:00,58.3 °F,43.0 °F,57 %,,0.0 mph,1.1 mph,30.18 in,0.00 in,0.00 in,2.0,375.4 w/m²
2024-10-04,ILAMAD25,14:04:00,57.9 °F,42.6 °F,57 %,NW,0.2 mph,2.2 mph,30.18 in,0.00 in,0.00 in,1.0,174 w/m²
2024-10-04,ILAMAD25,14:09:00,56.4 °F,41.4 °F,57 %,,0.1 mph,1.0 mph,30.18 in,0.00 in,0.00 in,3.0,410.9 w/m²
2024-10-04,ILAMAD25,14:14:00,58.2 °F,41.6 °F,54 %,,0.1 mph,2.4 mph,30.18 in,0.00 in,0.00 in,3.0,403.1 w/m²
2024-10-04,ILAMAD25,14:19:00,59.6 °F,41.7 °F,52 %,NNW,0.2 mph,1.4 mph,30.18 in,0.00 in,0.00 in,3.0,405.1 w/m²
2024-10-04,ILAMAD25,14:24:00,60.2 °F,43.0 °F,53 %,NNW,0.1 mph,2.2 mph,30.18 in,0.00 in,0.00 in,3.0,409.4 w/m²
2024-10-04,ILAMAD25,14:29:00,60.6 °F,44.0 °F,54 %,NNW,0.7 mph,3.4 mph,30.17 in,0.00 in,0.00 in,3.0,415.9 w/m²
2024-10-04,ILAMAD25,14:34:00,61.5 °F,45.0 °F,55 %,NNW,0.1 mph,2.8 mph,30.17 in,0.00 in,0.00 in,1.0,214.6 w/m²
2024-10-04,ILAMAD25,14:39:00,58.5 °F,43.4 °F,57 %,NNW,0.1 mph,2.4 mph,30.17 in,0.00 in,0.00 in,3.0,417.4 w/m²
2024-10-04,ILAMAD25,14:44:00,60.2 °F,43.6 °F,54 %,NNW,0.5 mph,3.4 mph,30.17 in,0.00 in,0.00 in,3.0,381.4 w/m²
2024-10-04,ILAMAD25,14:49:00,60.3 °F,43.2 °F,53 %,NNW,0.4 mph,3.4 mph,30.17 in,0.00 in,0.00 in,3.0,382 w/m²
2024-10-04,ILAMAD25,14:54:00,60.7 °F,43.8 °F,54 %,NNW,0.5 mph,2.6 mph,30.17 in,0.00 in,0.00 in,3.0,389.5 w/m²
2024-10-04,ILAMAD25,14:59:00,61.3 °F,43.7 °F,53 %,NNW,0.0 mph,0.8 mph,30.17 in,0.00 in,0.00 in,3.0,389.3 w/m²
2024-10-04,ILAMAD25,15:04:00,62.3 °F,44.2 °F,52 %,,0.4 mph,1.3 mph,30.17 in,0.00 in,0.00 in,3.0,389.3 w/m²
2024-10-04,ILAMAD25,15:09:00,62.7 °F,44.7 °F,52 %,NW,0.6 mph,3.4 mph,30.17 in,0.00 in,0.00 in,3.0,389.2 w/m²
2024-10-04,ILAMAD25,15:14:00,61.4 °F,44.6 °F,54 %,NNW,0.2 mph,3.4 mph,30.17 in,0.00 in,0.00 in,2.0,357.9 w/m²
2024-10-04,ILAMAD25,15:19:00,60.7 °F,44.6 °F,55 %,NNW,0.2 mph,1.2 mph,30.17 in,0.00 in,0.00 in,0.0,62.3 w/m²
2024-10-04,ILAMAD25,15:24:00,58.2 °F,42.3 °F,55 %,NNW,0.4 mph,3.0 mph,30.16 in,0.00 in,0.00 in,2.0,359.6 w/m²
2024-10-04,ILAMAD25,15:29:00,60.5 °F,43.7 °F,54 %,NNW,0.1 mph,1.9 mph,30.17 in,0.00 in,0.00 in,2.0,361.7 w/m²
2024-10-04,ILAMAD25,15:34:00,60.8 °F,43.6 °F,53 %,NW,1.5 mph,3.0 mph,30.16 in,0.00 in,0.00 in,2.0,357.1 w/m²
2024-10-04,ILAMAD25,15:39:00,60.7 °F,44.5 °F,55 %,NW,0.1 mph,2.5 mph,30.16 in,0.00 in,0.00 in,2.0,375.3 w/m²
2024-10-04,ILAMAD25,15:44:00,61.9 °F,44.3 °F,52 %,NNW,0.3 mph,3.4 mph,30.16 in,0.00 in,0.00 in,2.0,374.4 w/m²
2024-10-04,ILAMAD25,15:49:00,63.8 °F,45.5 °F,51 %,NNW,0.3 mph,3.4 mph,30.16 in,0.00 in,0.00 in,2.0,357.4 w/m²
2024-10-04,ILAMAD25,15:54:00,61.4 °F,45.6 °F,56 %,NNW,0.0 mph,0.6 mph,30.16 in,0.00 in,0.00 in,0.0,71.3 w/m²
2024-10-04,ILAMAD25,15:59:00,59.6 °F,45.2 °F,59 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,1.0,210.8 w/m²
2024-10-04,ILAMAD25,16:04:00,58.1 °F,43.7 °F,59 %,NNW,0.2 mph,2.0 mph,30.16 in,0.00 in,0.00 in,2.0,305.2 w/m²
2024-10-04,ILAMAD25,16:09:00,59.7 °F,43.9 °F,56 %,NNW,0.1 mph,1.5 mph,30.16 in,0.00 in,0.00 in,2.0,323.6 w/m²
2024-10-04,ILAMAD25,16:14:00,60.9 °F,43.2 °F,52 %,NW,0.2 mph,2.0 mph,30.16 in,0.00 in,0.00 in,2.0,323.5 w/m²
2024-10-04,ILAMAD25,16:19:00,62.6 °F,43.5 °F,50 %,NW,0.1 mph,2.4 mph,30.16 in,0.00 in,0.00 in,2.0,315.9 w/m²
2024-10-04,ILAMAD25,16:24:00,63.0 °F,44.3 °F,50 %,NW,0.2 mph,2.0 mph,30.16 in,0.00 in,0.00 in,2.0,301.6 w/m²
2024-10-04,ILAMAD25,16:29:00,62.4 °F,44.2 °F,51 %,NW,0.3 mph,1.9 mph,30.16 in,0.00 in,0.00 in,2.0,295.3 w/m²
2024-10-04,ILAMAD25,16:34:00,62.0 °F,43.9 °F,51 %,NNW,0.6 mph,3.2 mph,30.16 in,0.00 in,0.00 in,2.0,281.9 w/m²
2024-10-04,ILAMAD25,16:39:00,62.6 °F,43.7 °F,50 %,NW,0.6 mph,2.1 mph,30.15 in,0.00 in,0.00 in,2.0,274.6 w/m²
2024-10-04,ILAMAD25,16:44:00,62.2 °F,44.3 °F,52 %,NW,0.4 mph,3.4 mph,30.16 in,0.00 in,0.00 in,1.0,221.4 w/m²
2024-10-04,ILAMAD25,16:49:00,61.1 °F,44.9 °F,55 %,NNW,0.1 mph,1.6 mph,30.15 in,0.00 in,0.00 in,1.0,193 w/m²
2024-10-04,ILAMAD25,16:54:00,60.2 °F,45.0 °F,57 %,NNW,0.0 mph,1.1 mph,30.15 in,0.00 in,0.00 in,0.0,50.6 w/m²
2024-10-04,ILAMAD25,16:59:00,59.0 °F,45.3 °F,60 %,NNW,0.1 mph,0.8 mph,30.16 in,0.00 in,0.00 in,0.0,83.5 w/m²
2024-10-04,ILAMAD25,17:04:00,57.9 °F,44.7 °F,61 %,NNW,0.0 mph,0.4 mph,30.16 in,0.00 in,0.00 in,0.0,82.6 w/m²
2024-10-04,ILAMAD25,17:09:00,58.4 °F,44.5 °F,60 %,NNW,0.1 mph,2.0 mph,30.15 in,0.00 in,0.00 in,0.0,76.9 w/m²
2024-10-04,ILAMAD25,17:14:00,58.5 °F,44.4 °F,60 %,NNW,0.0 mph,0.8 mph,30.16 in,0.00 in,0.00 in,0.0,68.4 w/m²
2024-10-04,ILAMAD25,17:19:00,58.3 °F,44.6 °F,60 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,56.8 w/m²
2024-10-04,ILAMAD25,17:24:00,58.0 °F,44.2 °F,60 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,44.7 w/m²
2024-10-04,ILAMAD25,17:29:00,57.8 °F,44.3 °F,61 %,NNW,0.2 mph,2.8 mph,30.16 in,0.00 in,0.00 in,0.0,41.7 w/m²
2024-10-04,ILAMAD25,17:34:00,57.8 °F,44.3 °F,61 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,38.7 w/m²
2024-10-04,ILAMAD25,17:39:00,57.7 °F,43.8 °F,60 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,34 w/m²
2024-10-04,ILAMAD25,17:44:00,57.5 °F,44.9 °F,63 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,37.9 w/m²
2024-10-04,ILAMAD25,17:49:00,57.3 °F,45.0 °F,63 %,NNW,0.0 mph,0.0 mph,30.15 in,0.00 in,0.00 in,0.0,43.8 w/m²
2024-10-04,ILAMAD25,17:54:00,57.1 °F,44.5 °F,63 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,43.5 w/m²
2024-10-04,ILAMAD25,17:59:00,57.2 °F,44.7 °F,63 %,NNW,0.0 mph,0.0 mph,30.15 in,0.00 in,0.00 in,0.0,40 w/m²
2024-10-04,ILAMAD25,18:04:00,57.2 °F,44.4 °F,62 %,NNW,0.0 mph,1.3 mph,30.16 in,0.00 in,0.00 in,0.0,35.7 w/m²
2024-10-04,ILAMAD25,18:09:00,57.1 °F,44.5 °F,63 %,NNW,0.0 mph,1.2 mph,30.15 in,0.00 in,0.00 in,0.0,31.9 w/m²
2024-10-04,ILAMAD25,18:14:00,56.8 °F,44.3 °F,63 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,26.9 w/m²
2024-10-04,ILAMAD25,18:19:00,56.5 °F,43.8 °F,62 %,NNW,0.0 mph,0.0 mph,30.15 in,0.00 in,0.00 in,0.0,23.5 w/m²
2024-10-04,ILAMAD25,18:24:00,56.3 °F,43.5 °F,62 %,NNW,0.0 mph,0.0 mph,30.15 in,0.00 in,0.00 in,0.0,19.9 w/m²
2024-10-04,ILAMAD25,18:29:00,56.1 °F,43.9 °F,64 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,18.3 w/m²
2024-10-04,ILAMAD25,18:34:00,56.0 °F,43.8 °F,63 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,17.4 w/m²
2024-10-04,ILAMAD25,18:39:00,56.0 °F,44.2 °F,65 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,15.8 w/m²
2024-10-04,ILAMAD25,18:44:00,55.5 °F,44.6 °F,67 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,14.4 w/m²
2024-10-04,ILAMAD25,18:49:00,55.2 °F,44.4 °F,67 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,13.2 w/m²
2024-10-04,ILAMAD25,18:54:00,55.0 °F,44.0 °F,66 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,12.3 w/m²
2024-10-04,ILAMAD25,18:59:00,54.9 °F,44.3 °F,68 %,NNW,0.0 mph,0.0 mph,30.16 in,0.00 in,0.00 in,0.0,9 w/m²
2024-10-04,ILAMAD25,19:04:00,54.8 °F,44.3 °F,68 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,6.3 w/m²
2024-10-04,ILAMAD25,19:09:00,54.5 °F,44.3 °F,68 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,4.6 w/m²
2024-10-04,ILAMAD25,19:14:00,54.3 °F,44.1 °F,68 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,3.2 w/m²
2024-10-04,ILAMAD25,19:19:00,54.1 °F,44.2 °F,69 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,2.2 w/m²
2024-10-04,ILAMAD25,19:24:00,54.1 °F,44.2 °F,69 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,1.4 w/m²
2024-10-04,ILAMAD25,19:29:00,53.9 °F,44.1 °F,69 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0.8 w/m²
2024-10-04,ILAMAD25,19:34:00,53.7 °F,44.1 °F,70 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0.5 w/m²
2024-10-04,ILAMAD25,19:39:00,53.4 °F,43.9 °F,70 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0.2 w/m²
2024-10-04,ILAMAD25,19:44:00,53.2 °F,43.9 °F,71 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0.1 w/m²
2024-10-04,ILAMAD25,19:49:00,53.0 °F,43.8 °F,71 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0.1 w/m²
2024-10-04,ILAMAD25,19:54:00,52.6 °F,43.7 °F,72 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,19:59:00,52.4 °F,43.6 °F,72 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:04:00,52.2 °F,43.5 °F,72 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:09:00,51.9 °F,43.6 °F,73 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:14:00,51.8 °F,43.5 °F,73 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:19:00,51.5 °F,43.3 °F,73 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:24:00,51.4 °F,43.4 °F,74 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:29:00,51.3 °F,43.3 °F,74 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:34:00,51.1 °F,43.2 °F,74 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:39:00,50.9 °F,43.0 °F,74 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:44:00,50.7 °F,42.8 °F,74 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:49:00,50.7 °F,43.0 °F,75 %,NNW,0.0 mph,0.0 mph,30.17 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:54:00,50.6 °F,42.8 °F,74 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,20:59:00,50.7 °F,42.8 °F,74 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-04,ILAMAD25,21:04:00,50.5 °F,42.7 °F,74 %,NNW,0.0 mph,0.0 mph,30.18 in,0.00 in,0.00 in,0.0,0 w/m²
